,RM355 ZN14 ZN-T,KIT-OFF ZN10 ZN-T,GUIDANCE ZN11 ZN-T,PRINCIPAL ZN11 ZN-T,RM260B ZN11 ZN-T,RM375 ZN14 ZN-T,RM375-02 ZN-T,RM377-01 ZN18 ZN-T,RM361 ZN20 ZN-T,RM116 ZN06 ZN-T,RM138 ZN09 ZN-T,RM260 ZN11 ZN-T,RM303 ZN14 ZN-T,RM305 ZN14 ZN-T,RM307 ZN14 ZN-T,RM309 ZN-T,RM310 ZN09 ZN-T,RM311 ZN14 ZN-T,RM313 ZN14 ZN-T,RM335 ZN18 ZN-T,RM337 ZN18 ZN-T,RM339 ZN18 ZN-T,RM343 ZN18 ZN-T,RM349 ZN20 ZN-T,RM353 ZN-T,RM373 ZN14 ZN-T,RM379 ZN18 ZN-T,RM137 ZN09 ZN-T,RM139 ZN09 ZN-T,RM201 ZN19 ZN-T,RM203 ZN19 ZN-T,RM205 ZN19 ZN-T,RM207 ZN19 ZN-T,RM211 ZN19 ZN-T,RM215 ZN-T,RM222 ZN-T,RM224 ZN-T,RM225 ZN-T,RM226 ZN-T,RM227 ZN-T,RM228 ZN-T,RM230 ZN-T,RM232 ZN-T,RM237 ZN-T,RM241 ZN-T,RM243 ZN-T,RM245 ZN-T,RM247 ZN-T,RM249 ZN-T,RM251 ZN-T,RM253 ZN-T,RM255B ZN-T,RM364A ZN02 ZN-T,RM364B ZN02 ZN-T,RM267 ZN-T,RM271 ZN-T,RM273 ZN-T,RM301 ZN20 ZN-T,RM320 ZN22 ZN-T,RM323 ZN22 ZN-T,RM325 ZN22 ZN-T,RM326 ZN22 ZN-T,RM328 ZN22 ZN-T,RM345 ZN18 ZN-T,RM347 ZN20 ZN-T,RM351 ZN18 ZN-T,RM357 ZN20 ZN-T,RM359- ZN20 ZN-T,RM365 ZN20 ZN-T,RM367 ZN20 ZN-T,RM369 ZN20 ZN-T,RM370 ZN20 ZN-T,RM377 ZN14 ZN-T,RM381 ZN18 ZN-T,Cafe UV08 ZN08 ZN-T,Cafe UV01 ZN08 ZN-T,Cafe UV14 ZN08 ZN-T,Cafe UV02 ZN08ZN-T,FieldHouse-NE ZN1 ZN-T,FieldHouse-NW ZN1 ZN-T,FieldHouse-SE ZN1 ZN-T,FieldHouse-SW ZN1 ZN-T
2019-03-02 05:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.68106,,,,,,,,,,,,,
2019-03-02 05:58:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 06:00:00,69.7971,70.15434,62.2104,60.70168,70.62364,65.91266,65.80887,64.69305,65.70505,62.21476,54.93637,69.60501,64.69305,65.75699,66.66516,65.44556,64.05516,65.54935,65.60126,63.21399,64.64114,66.35379,66.50946,65.28989,63.16211,65.44556,64.58926,61.73492,57.99832,67.78098,66.30188,66.30188,64.56516,66.55472,61.44814,60.73029,63.04168,63.72169,66.34676,65.42891,63.01977,63.05809,68.1302,59.69309,65.37125,63.13696,63.88806,64.12937,67.74667,67.08949,66.44836,61.29756,66.35379,67.93665,66.8007,67.38776,63.94247,67.44363,65.60126,68.74109,70.73911,71.64728,71.85492,66.35379,65.34177,61.60516,64.79688,66.71704,63.68106,63.88867,63.62915,64.07031,63.16211,65.44556,63.55777,63.78271,63.55777,63.78271,56.375,56.84375,56.9375,56.875
2019-03-02 06:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.62915,,,,,,,,,,,,,
2019-03-02 06:10:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 06:15:00,69.7971,70.15434,62.2104,60.70168,70.62364,65.86078,65.75699,64.64114,65.70505,62.11345,54.88446,69.60501,64.69305,65.70505,66.61325,65.39368,63.95086,65.49747,65.65317,63.16211,64.58926,66.30188,66.50946,65.28989,62.9545,65.39368,64.48547,61.73492,57.94641,67.72903,66.22403,66.27594,64.40945,66.35234,61.24541,60.73029,63.04168,63.52316,66.14795,65.42891,63.01977,63.05809,67.92306,59.69309,65.1684,63.13696,63.88806,64.12937,67.74667,67.08949,66.44836,61.29756,66.27594,67.93665,66.8007,67.38776,63.94247,67.44363,65.44556,68.68915,70.63528,71.49161,71.69919,66.35379,65.28989,61.55325,64.79688,66.66516,,63.88867,63.62915,64.0184,63.1102,65.39368,63.55777,63.78271,63.55777,63.78271,56.3125,56.78125,56.9375,56.8125
2019-03-02 06:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.57727,,,,,,,,,,,,,
2019-03-02 06:21:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 06:30:00,69.7971,70.15434,62.2104,60.70168,70.62364,65.75699,65.70505,64.48547,65.70505,62.11345,54.88446,69.60501,64.69305,65.70505,66.61325,65.39368,63.95086,65.44556,65.60126,63.05832,64.58926,66.30188,66.45755,65.1861,62.9545,65.39368,64.48547,61.6311,57.89453,67.78098,66.22403,66.22403,64.46133,66.35234,61.24541,60.73029,63.04168,63.52316,66.14795,65.42891,62.8214,63.05809,67.92306,59.49335,65.1684,63.13696,63.68743,64.12937,67.74667,67.08949,66.44836,61.29756,66.27594,67.88477,66.8007,67.38776,63.63555,67.33984,65.49747,68.63727,70.68719,71.49161,71.80301,66.30188,65.28989,61.44946,64.79688,66.66516,63.57727,63.88867,63.62915,64.0184,63.05832,65.39368,63.55777,63.78271,63.55777,63.78271,56.25,56.71875,56.875,56.75
2019-03-02 06:33:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 06:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.57727,,,,,,,,,,,,,
2019-03-02 06:44:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 06:45:00,69.7971,70.15434,62.2104,60.19419,70.62364,65.80887,65.65317,64.48547,65.65317,62.11345,54.78067,69.60501,64.64114,65.65317,66.61325,65.39368,63.84237,65.39368,65.60126,63.05832,64.53735,66.27594,66.40567,65.1861,62.9545,65.34177,64.43356,61.55325,57.79074,67.72903,66.17215,66.22403,64.35754,66.35234,61.24541,60.73029,62.84058,63.52316,66.14795,65.23008,62.8214,63.05809,67.92306,59.49335,65.1684,63.13696,63.68743,64.12937,67.44876,67.08949,66.13655,61.29756,66.27594,67.93665,66.8007,67.38776,63.63555,67.39172,65.28989,68.58536,70.63528,71.43973,71.69919,66.30188,65.28989,61.44946,64.69305,66.61325,,63.83676,63.52536,64.0184,63.05832,65.39368,63.55777,63.78271,63.55777,63.78271,56.25,56.59375,56.75,56.75
2019-03-02 06:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.52536,,,,,,,,,,,,,
2019-03-02 06:56:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 07:00:00,69.7971,70.15434,62.2104,60.19419,70.62364,65.65317,65.70505,64.48547,65.60126,62.01067,54.78067,69.60501,64.58926,65.60126,66.56134,65.34177,63.84237,65.44556,65.54935,63.00641,64.43356,66.27594,66.35379,65.13419,62.9545,65.23798,64.38168,61.60516,57.79074,67.72903,66.22403,66.17215,64.30566,66.35234,61.24541,60.53127,62.84058,63.52316,66.14795,65.23008,62.8214,63.05809,67.92306,59.49335,65.1684,62.93845,63.68743,64.12937,67.44876,67.08949,66.13655,61.29756,66.17215,67.88477,66.8007,67.38776,63.63555,67.33984,65.23798,68.58536,70.63528,71.43973,71.5954,66.22403,65.28989,61.44946,64.64114,66.56134,63.57727,63.733,63.52536,63.96649,63.00641,65.28989,63.55777,63.78271,63.55777,63.78271,56.09375,56.53125,56.625,56.65625
2019-03-02 07:07:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 07:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.52536,,,,,,,,,,,,,
2019-03-02 07:15:00,69.7971,70.05384,62.2104,60.19419,70.62364,65.60126,65.60126,64.32977,65.49747,62.01067,54.78067,69.60501,64.58926,65.65317,66.50946,65.28989,63.84237,65.44556,65.60126,62.9545,64.43356,66.27594,66.40567,65.13419,62.85071,65.1861,64.43356,61.55325,57.68692,67.67715,66.22403,66.12024,64.30566,66.35234,61.0453,60.53127,62.84058,63.52316,66.14795,65.23008,62.8214,63.05809,67.92306,59.49335,64.96233,62.93845,63.68743,63.92138,67.44876,67.08949,66.13655,61.29756,66.12024,67.83286,66.8007,67.0903,63.63555,67.33984,65.1861,68.50751,70.5834,71.38782,71.69919,66.22403,65.1861,61.34567,64.58926,66.50946,,63.78488,63.52536,63.94055,63.00641,65.28989,63.55777,63.78271,63.55777,63.78271,56.09375,56.53125,56.53125,56.65625
2019-03-02 07:19:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 07:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.52536,,,,,,,,,,,,,
2019-03-02 07:30:00,69.7971,70.05384,62.2104,60.19419,70.62364,65.65317,65.49747,64.38168,65.44556,62.01067,54.78067,69.60501,64.58926,65.60126,66.50946,65.28989,63.74139,65.39368,65.49747,62.90262,64.48547,66.22403,66.30188,65.1861,62.90262,65.23798,64.32977,61.50137,57.68692,67.72903,66.22403,66.12024,64.20187,66.14931,61.0453,60.53127,62.84058,63.52316,66.14795,65.23008,62.61837,62.85965,67.92306,59.29271,64.96233,62.93845,63.68743,63.92138,67.44876,67.08949,66.13655,60.99823,66.17215,67.88477,66.8007,67.0903,63.63555,67.33984,65.10825,68.55942,70.53149,71.43973,71.5954,66.17215,65.1861,61.34567,64.53735,66.40567,63.52536,63.733,63.52536,63.94055,62.9545,65.1861,63.55777,63.78271,63.55777,63.78271,56.09375,56.40625,56.46875,56.53125
2019-03-02 07:30:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 07:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.47348,,,,,,,,,,,,,
2019-03-02 07:42:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 07:45:00,69.7971,70.05384,62.2104,60.19419,70.62364,65.54935,65.54935,64.32977,65.34177,61.90543,54.83258,69.60501,64.58926,65.54935,66.45755,65.23798,63.74139,65.39368,65.49747,62.85071,64.38168,66.17215,66.22403,65.10825,62.79883,65.1861,64.27789,61.44946,57.58313,67.67715,66.12024,66.12024,64.17593,66.14931,61.0453,60.53127,62.84058,63.31236,65.94774,65.23008,62.61837,62.85965,67.92306,59.29271,64.96233,62.93845,63.68743,63.92138,67.44876,67.08949,66.13655,60.99823,66.17215,67.83286,66.8007,67.0903,63.63555,67.33984,65.00446,68.50751,70.53149,71.43973,71.54352,66.17215,65.1861,61.29379,64.38168,66.35379,,63.57727,63.47348,63.83676,62.9545,65.1861,63.55777,63.27661,63.55777,63.27661,56.03125,56.40625,56.40625,56.53125
2019-03-02 07:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.47348,,,,,,,,,,,,,
2019-03-02 07:53:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 08:00:00,69.7971,70.05384,62.2104,60.19419,70.62364,65.39368,65.49747,64.27789,65.34177,61.90543,54.72876,69.60501,64.53735,65.60126,66.50946,65.23798,63.74139,65.28989,65.49747,62.85071,64.38168,66.17215,66.27594,65.10825,62.77289,65.10825,64.27789,61.39758,57.58313,67.72903,66.06836,66.12024,64.07214,66.14931,61.0453,60.53127,62.84058,63.31236,65.94774,65.23008,62.61837,62.85965,67.92306,59.29271,64.96233,62.93845,63.68743,63.92138,67.44876,67.08949,66.13655,60.99823,66.17215,67.83286,66.8007,67.0903,63.63555,67.44363,64.95258,68.45563,70.47961,71.38782,71.5954,66.06836,65.13419,61.24188,64.38168,66.27594,63.42157,63.57727,63.47348,63.78488,62.85071,65.13419,63.55777,63.27661,63.55777,63.27661,56.03125,56.375,56.40625,56.4375
2019-03-02 08:05:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 08:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.42157,,,,,,,,,,,,,
2019-03-02 08:15:00,69.7971,70.05384,61.70286,60.19419,70.62364,65.34177,65.54935,64.27789,65.39368,61.79712,54.78067,69.60501,64.58926,65.54935,66.40567,65.1861,63.63637,65.28989,65.49747,62.77289,64.38168,66.12024,66.27594,65.05637,62.79883,65.10825,64.22598,61.34567,57.53122,67.67715,66.12024,66.06836,64.07214,66.14931,61.0453,60.32864,62.84058,63.31236,65.94774,65.23008,62.61837,62.85965,67.92306,59.29271,64.96233,62.93845,63.48743,63.92138,67.44876,66.78764,66.13655,60.99823,66.17215,67.83286,66.8007,67.0903,63.63555,67.28793,64.90067,68.45563,70.4277,71.33594,71.54352,66.12024,65.13419,61.24188,64.43356,66.35379,,63.57727,63.42157,63.83676,62.85071,65.13419,63.55777,63.27661,63.55777,63.27661,55.90625,56.25,56.28125,56.375
2019-03-02 08:16:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 08:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.42157,,,,,,,,,,,,,
2019-03-02 08:28:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 08:30:00,69.7971,70.05384,61.70286,60.19419,70.62364,65.39368,65.49747,64.1741,65.39368,61.79712,54.78067,69.60501,64.58926,65.49747,66.40567,65.1861,63.63637,65.28989,65.49747,62.72095,64.32977,66.17215,66.22403,65.05637,62.77289,65.05637,64.22598,61.29379,57.53122,67.57336,66.12024,66.01645,64.02023,66.14931,61.0453,60.32864,62.84058,63.31236,65.94774,65.23008,62.61837,62.85965,67.92306,59.29271,64.96233,62.93845,63.48743,63.92138,67.44876,66.78764,66.13655,60.99823,66.12024,67.78098,66.8007,67.0903,63.63555,67.33984,64.79688,68.45563,70.47961,71.28403,71.54352,66.06836,65.10825,61.13812,64.38168,66.27594,63.42157,63.57727,63.47348,63.78488,62.85071,65.13419,63.55777,63.27661,63.55777,63.27661,55.90625,56.1875,56.40625,56.375
2019-03-02 08:39:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 08:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.36969,,,,,,,,,,,,,
2019-03-02 08:45:00,69.7971,70.05384,61.70286,60.19419,70.62364,65.39368,65.44556,64.22598,65.39368,61.79712,54.72876,69.60501,64.53735,65.49747,66.35379,65.1861,63.63637,65.1861,65.49747,62.77289,64.32977,66.17215,66.22403,65.10825,62.77289,65.00446,64.22598,61.24188,57.53122,67.62527,66.06836,66.01645,63.96835,66.14931,61.0453,60.32864,62.84058,63.31236,65.94774,65.23008,62.61837,62.85965,67.92306,59.29271,64.76228,62.93845,63.48743,63.92138,67.44876,66.78764,66.13655,60.99823,66.12024,67.78098,66.8007,67.0903,63.63555,67.28793,64.745,68.45563,70.47961,71.38782,71.54352,66.12024,65.10825,61.19,64.32977,66.27594,,63.57727,63.47348,63.78488,62.85071,65.13419,63.55777,63.27661,63.55777,63.27661,55.84375,56.125,56.28125,56.3125
2019-03-02 08:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.42157,,,,,,,,,,,,,
2019-03-02 08:51:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 09:00:00,69.7971,69.94994,61.70286,60.19419,70.11694,65.28989,65.49747,64.1741,65.34177,61.79712,54.72876,69.60501,64.53735,65.49747,66.40567,65.1861,63.63637,65.28989,65.44556,62.72095,64.38168,66.17215,66.22403,65.10825,62.77289,65.00446,64.1741,61.24188,57.53122,67.67715,66.12024,65.96457,64.02023,66.14931,61.0453,60.32864,62.84058,63.31236,65.94774,65.03186,62.61837,62.85965,67.92306,59.29271,64.76228,62.93845,63.48743,63.71449,67.44876,66.78764,66.13655,60.99823,66.06836,67.72903,66.8007,67.0903,63.63555,67.28793,64.745,68.45563,70.4277,71.33594,71.54352,66.01645,65.05637,61.19,64.32977,66.22403,63.42157,63.57727,63.42157,63.733,62.85071,65.10825,63.55777,63.27661,63.55777,63.27661,55.84375,56.125,56.21875,56.3125
2019-03-02 09:02:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.31778,,,,,,,,,,,,,
2019-03-02 09:14:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 09:15:00,69.7971,69.94994,61.70286,60.19419,70.11694,65.28989,65.34177,64.1741,65.34177,61.69453,54.78067,69.60501,64.53735,65.44556,66.35379,65.1861,63.63637,65.28989,65.49747,62.66904,64.27789,66.17215,66.17215,65.05637,62.77289,65.05637,64.1741,61.19,57.53122,67.62527,66.06836,66.01645,63.91644,65.94212,61.0453,60.32864,62.84058,63.31236,65.94774,65.03186,62.61837,62.85965,67.92306,59.29271,64.76228,62.93845,63.48743,63.71449,67.44876,66.78764,66.13655,60.99823,66.01645,67.72903,66.8007,67.0903,63.33647,67.28793,64.69305,68.45563,70.47961,71.33594,71.49161,65.96457,65.10825,61.13812,64.27789,66.30188,,63.52536,63.36969,63.733,62.79883,65.10825,63.55777,63.27661,63.55777,63.27661,55.84375,56.0625,56.125,56.21875
2019-03-02 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.31778,,,,,,,,,,,,,
2019-03-02 09:25:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 09:30:00,69.7971,69.94994,61.70286,60.19419,70.11694,65.23798,65.39368,64.1741,65.34177,61.69453,54.83258,69.60501,64.53735,65.49747,66.30188,65.13419,63.63637,65.23798,65.44556,62.72095,64.27789,66.12024,66.12024,65.10825,62.77289,65.00446,64.12219,61.19,57.47931,67.67715,66.01645,66.01645,63.91644,65.94212,61.0453,60.32864,62.84058,63.10756,65.94774,65.03186,62.61837,62.85965,67.92306,59.29271,64.76228,62.93845,63.48743,63.71449,67.14803,66.78764,66.13655,60.99823,66.01645,67.72903,66.8007,67.0903,63.33647,67.28793,64.64114,68.40372,70.47961,71.28403,71.54352,66.01645,65.10825,61.08621,64.38168,66.27594,63.36969,63.52536,63.42157,63.68106,62.79883,65.10825,63.55777,63.27661,63.55777,63.27661,55.84375,56.0,56.21875,56.21875
2019-03-02 09:37:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.36969,,,,,,,,,,,,,
2019-03-02 09:45:00,69.7971,69.94994,61.70286,60.19419,70.11694,65.28989,65.44556,64.12219,65.34177,61.69453,54.88446,69.60501,64.53735,65.39368,66.35379,65.13419,63.63637,65.28989,65.44556,62.61716,64.1741,66.12024,66.17215,65.00446,62.72095,64.90067,64.1741,61.13812,57.47931,67.67715,66.01645,66.01645,63.91644,65.94212,61.0453,60.32864,62.84058,63.10756,65.94774,65.03186,62.61837,62.85965,67.92306,59.08747,64.5584,62.93845,63.48743,63.71449,67.14803,66.78764,66.13655,60.99823,65.91266,67.72903,66.8007,67.0903,63.33647,67.23602,64.58926,68.35184,70.4277,71.23215,71.54352,65.96457,65.10825,61.08621,64.27789,66.30188,,63.52536,63.42157,63.68106,62.79883,65.13419,63.55777,63.27661,63.55777,63.27661,55.65625,56.0,56.125,56.21875
2019-03-02 09:48:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.31778,,,,,,,,,,,,,
2019-03-02 10:00:00,69.7971,69.94994,61.70286,60.19419,70.11694,65.23798,65.28989,64.12219,65.34177,61.58744,55.14395,69.60501,64.58926,65.39368,66.30188,65.13419,63.63637,65.23798,65.49747,62.66904,64.1741,66.12024,66.12024,65.05637,62.72095,65.00446,64.1741,61.08621,57.47931,67.72903,66.01645,66.01645,63.86456,65.94212,61.0453,60.32864,62.84058,63.10756,65.94774,65.03186,62.61837,62.85965,67.92306,59.08747,64.5584,62.93845,63.48743,63.71449,67.14803,66.78764,65.83776,60.99823,65.86078,67.62527,66.8007,67.0903,63.33647,67.28793,64.58926,68.29993,70.32391,71.33594,71.49161,66.01645,65.10825,61.08621,64.32977,66.30188,63.36969,63.52536,63.47348,63.68106,62.79883,65.10825,63.55777,63.27661,63.55777,63.27661,55.71875,55.90625,56.0625,56.21875
2019-03-02 10:00:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.36969,,,,,,,,,,,,,
2019-03-02 10:11:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 10:15:00,69.7971,69.94994,61.70286,60.19419,70.11694,65.1861,65.39368,63.96649,65.28989,61.58744,55.19586,69.60501,64.58926,65.39368,66.30188,65.05637,63.63637,65.23798,65.49747,62.61716,64.22598,66.01645,66.06836,65.00446,62.77289,64.90067,64.12219,60.98242,57.53122,67.72903,66.01645,66.01645,63.81265,65.94212,61.0453,60.32864,62.84058,63.10756,65.94774,65.03186,62.61837,62.85965,67.92306,59.08747,64.5584,62.93845,63.48743,63.71449,67.14803,66.48689,65.83776,60.99823,65.91266,67.62527,66.8007,66.78823,63.33647,67.23602,64.53735,68.24802,70.32391,71.33594,71.54352,65.91266,64.95258,61.0343,64.32977,66.30188,,63.47348,63.47348,63.68106,62.79883,65.10825,63.55777,63.27661,63.55777,63.27661,55.65625,55.84375,56.125,56.09375
2019-03-02 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.42157,,,,,,,,,,,,,
2019-03-02 10:23:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 10:30:00,69.7971,69.94994,61.70286,60.19419,70.11694,65.1861,65.28989,64.07031,65.28989,61.58744,55.24774,69.60501,64.58926,65.39368,66.30188,65.10825,63.53323,65.1861,65.49747,62.51337,64.27789,66.01645,66.01645,65.05637,62.77289,64.84879,64.07031,60.98242,57.53122,67.67715,66.06836,66.12024,63.81265,65.94212,61.0453,60.32864,62.84058,63.10756,65.94774,65.03186,62.61837,62.85965,67.92306,59.08747,64.5584,62.93845,63.48743,63.71449,67.14803,66.48689,65.83776,60.99823,65.91266,67.67715,66.8007,66.78823,63.33647,67.23602,64.53735,68.14423,70.27203,71.28403,71.49161,65.91266,65.00446,61.08621,64.32977,66.30188,63.42157,63.36969,63.36969,63.57727,62.77289,65.05637,63.55777,63.27661,63.55777,63.27661,55.65625,55.90625,55.9375,56.09375
2019-03-02 10:34:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.36969,,,,,,,,,,,,,
2019-03-02 10:45:00,69.7971,69.94994,61.70286,60.19419,70.11694,65.23798,65.28989,63.96649,65.13419,61.58744,55.24774,69.60501,64.58926,65.39368,66.27594,65.10825,63.53323,65.1861,65.49747,62.51337,64.22598,66.01645,66.01645,65.00446,62.61716,64.84879,64.07031,60.82672,57.47931,67.72903,66.01645,66.06836,63.81265,65.94212,61.0453,60.32864,62.84058,63.10756,65.94774,65.03186,62.61837,62.85965,67.92306,61.44062,64.3603,62.74017,63.28645,63.71449,67.14803,66.48689,65.83776,60.70105,65.86078,67.62527,66.8007,66.78823,63.33647,67.18414,64.43356,68.14423,70.27203,71.23215,71.49161,65.91266,65.00446,61.0343,64.1741,66.17215,,63.42157,63.42157,63.62915,62.77289,65.00446,63.55777,63.27661,63.55777,63.27661,55.625,55.78125,56.0625,56.09375
2019-03-02 10:46:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
